Date_Text,Language,Post_Type,Publisher,Title,Category,Description,mediaType,Viewes,Reads,Likes,Comments,Shares
"January 3rd 2021, 16:30:02.074",Bengali,news,News 18 Bangla,"???-???????? ??? ???????? ???? ?? ???????-?????? ???? ????? ??? ??????????, ????? ????? ?????? ?????",Entertainment,"??????? ???????? ????????? ????????? ???? ??? ????? ???? ????? ?????? ????? ???? ???????? ?????? ??????? ???? ????? ????????? ???? ????? ??? ???????? ??????? ?? ??? ??? ????? ??? ????????? ???? ??? ?????????, ?? ???? ??? ??? ???? ????? ??????????? ????????? ???? ??????? ???????? ????????? ???? ??????? ?????????? ????????",text,4,0,0,0,
"January 3rd 2021, 08:10:21.000",Hindi,Twitter,Shivraj Singh Chouhan,"???? ???? @tulsi_silawat ?? ?????? ?? ?? ??? ???? ?? ??????? ????? 

?? ?? ?? ????? ?? ??? ?? ??? ????? ?????????? ?? ?????? ??? ????? ?? ??? ????? ??????? 

???? ??????? ?? ?? ????? ?? ????? #AatmaNirbharMP ?? ??????? ?? ???? ???? ?? ????? ????? https://t.co/qC46rZfCM0",,"???? ???? @tulsi_silawat ?? ?????? ?? ?? ??? ???? ?? ??????? ????? 

?? ?? ?? ????? ?? ??? ?? ??? ????? ?????????? ?? ?????? ??? ????? ?? ??? ????? ??????? 

???? ??????? ?? ?? ????? ?? ????? #AatmaNirbharMP ?? ??????? ?? ???? ???? ?? ????? ????? https://t.co/qC46rZfCM0",text,4,0,0,0,
"January 3rd 2021, 00:30:02.000",Telugu,youtube,Nijam Today,??? ?????? ?????????? ??????????? ????? ?????? || Nijam Today,Political & General News,???????? ??? ?????? ?????????? ??????? ??????? ???????????? ?????????????. ? ???? ????????? ...,video,4,0,0,0,
"January 3rd 2021, 11:30:00.717",English,news,SENTINEL ASSAM,Quarantine making Indian Arrows footballers mentally tougher: Venkatesh Shanmugam,Sports,"""We are having daily fitness sessions over video conferencing, where players can also interact with each other. We have given one football each in every room and are organising small activities like juggling competitions etc. The players have been told to minimise the time they spend on their beds.""",text,4,0,0,0,
"January 3rd 2021, 15:30:01.213",Malayalam,news,Tatwamayi news,???????????????? ??????? ??????; ?????? ??????? ??????? ?????,Top Stories, ?.???.???????? ???????? ????? ???? ???????????? ???? ???.???? ????????? ??????? ??????? ?.???.???????? ???????? ???? ??? ????????????. ??????????? ?????? ???????????????????? ??????? ?????????? ???.  12-?? ??????????? ?????? ????????????? 39-?? ??????????? ??????? ??????? 88-?? ??????????? ??????? ?????????? ???? ?????? ?????????? ???????? ?????????????? ??????????? ???????? ???????? ???????.  ???????? ?????? ????? ???????? ??????? ????? ???????? ????. ?????? ??????? ???????????? ??????? ??????? [?],text,4,0,0,0,
"January 3rd 2021, 17:17:51.000",Hindi,Twitter,?Prakash Chandra Joshi?KRT,"RT @niraj_mishra1: The Hindu is so Tolerant that the Sanatanis left alive Munawar Faruqui who openly abused Hindu deities.

Otherwise we ha?",,"RT @niraj_mishra1: The Hindu is so Tolerant that the Sanatanis left alive Munawar Faruqui who openly abused Hindu deities.

Otherwise we ha?",,4,0,0,0,
"January 3rd 2021, 14:03:17.000",Marathi,Twitter,Lata Mangeshkar,??????? .??? ?????????? ????????????? ??????????? ???? ????? ????? ???. ?? ??????? ???? ???? ?????? ????. https://t.co/kEsixMFVRU,,??????? .??? ?????????? ????????????? ??????????? ???? ????? ????? ???. ?? ??????? ???? ???? ?????? ????. https://t.co/kEsixMFVRU,,4,0,0,0,
"January 3rd 2021, 13:31:07.000",English,Twitter,Ayesha Siddiqa,@ninoqazi @MarianaBaabar @BBhuttoZardari Why should they be in a hurry to resign? Let the Senate elections happen,,@ninoqazi @MarianaBaabar @BBhuttoZardari Why should they be in a hurry to resign? Let the Senate elections happen,,4,0,0,0,
"January 3rd 2021, 04:15:31.000",Odiya,youtube,OTV,"Jagannath Temple In Puri Opens For All Today, Special Arrangements To Prevent Covid-19 Spread",Political & General News,"Jagannath Temple In Puri Opens For All Today, Special Arrangements To Prevent Covid-19 Spread OdishaTV is Odisha's no 1 News Channel. OTV being the ...",video,4,0,0,0,
"January 3rd 2021, 04:24:09.000",Odiya,youtube,OTV,Devotees Make Queue As Puri Srimandir Opens For All From Today,Political & General News,Devotees Make Queue As Puri Srimandir Opens For All From Today OdishaTV is Odisha's no 1 News Channel. OTV being the first private satellite TV channel in ...,video,4,0,0,0,
"January 3rd 2021, 05:02:50.000",Odiya,youtube,argusnews,??????? ??? ???????,Political & General News,??????? ??? ??????? ??? ?? ???????? ??????? ??????? ???????? ?? ?? ?? ??? ? ????????? ???? ????????? ???? ???????? ???????? ???? ????? ????? 35 ?? ???? ????? ?????? ...,video,4,0,0,0,
"January 3rd 2021, 11:38:31.000",Hindi,Twitter,Gunja Kapoor,RT @brijeshkntiwari: #YogiAdityanath - ??????????? ???? ????????? ?????? ???? ?? ???? ???? ??? ???? ?? - ?? ??? ?? ???? ?? ?? ??? ?? ??????,,RT @brijeshkntiwari: #YogiAdityanath - ??????????? ???? ????????? ?????? ???? ?? ???? ???? ??? ???? ?? - ?? ??? ?? ???? ?? ?? ??? ?? ??????,,4,0,0,0,
"January 3rd 2021, 11:30:00.101",Gujarati,news,ABP Gujarati,"???? ??????? ? ???????? ???????? ????? ????? ????, ???? ???????? ??? ?????? ?",Top Stories,??? ???????? ?????? ????????? ???? ??? ???????? ??????? ??? ????? ???. ???????? ?????? ?????? ??????? ???????? ??? ???.,text,4,0,0,0,
"January 3rd 2021, 13:50:00.000",English,Twitter,Op India,"?Army brat? comedian insults the Indian army to gain browny points, ends up offending Kashmiri separatists too: Details https://t.co/GrGiVjeGgg",,"?Army brat? comedian insults the Indian army to gain browny points, ends up offending Kashmiri separatists too: Details https://t.co/GrGiVjeGgg",,4,0,0,0,
"January 3rd 2021, 09:45:01.605",Odiya,news,Sambad,????? ???????? ??? ??????? ?????? ??????? ??????? ?????? ????? ?????? ?????: ?????? ???????????,Top Stories,?????: ?????????????? ????? ????? ????? ???? ???????? ???? ?????? ??? ?????? ???? ??????? ?????? ????? ???? ??????? ????? ??????? ???????? ??? ??????? ?? ?????????? ?????????? ?????? ???????? ?????? ????? ????? ???????? ?????????? ????????? ??? ???? ?????? ???????? ??? ???????? ??? ???????? ??? ????????????? ???????? ???? ????? ?????? ?????? ??????? ?????-??????? ????? ??????? ?? ????? ???????? [?] The post ????? ???????? ??? ??????? ?????? ??????? ??????? ?????? ????? ?????? ?????: ?????? ??????????? first appeared on Sambad.,text,4,0,0,0,
"January 3rd 2021, 09:15:00.632",Odiya,news,Dharitri,?????? ??????? ????? ????????? ?????? ?? ???: ? ?????? ??????,Top Stories,"??????????,???: ?????? ??????? ????? ?????? ?? ??? ??????????? ????? ??? ???? ??? ???? ???????????? ??????? ? ?????? ?????? ?????????????? ???? ?????? ?????? ???? ?????? ??????? ?????? ??????? ?????? ????????? ??????????? ???????? ??????? ???? ??????? ???? ?????? ????? ????? ???? ???? ??? ?????? ???? ??????? ??????? ??????? ?????? ?????????? ??????????? ???????????? ???? ????????? ???? ??? ?????? [?] The post ?????? ??????? ????? ????????? ?????? ?? ???: ? ?????? ?????? appeared first on Dharitri Odia News.",text,4,0,0,0,
"January 3rd 2021, 11:45:01.038",Odiya,news,Kanak News,"????? ???? ???? ??? ? ?????? ??? ??????? ????-????? ? ?????? ???????? ???? ??????, ???????? ?????? ????? ?",,"??? ?????? : ????? ???? ???? ??? ? ?????? ??? ??????? ???? ?????, ?????? ???????? ???????? ?????? ???????? ? ???????? ????? ???? ???? ?? ???? ??????????? ??? ???? ???? ??? ????? ??????? ? ???? ????? ??? ????????? ???? ??????? ??????????? ? ???????? ???? ???? ????? ??? ??????? ??? ???????? ??????? ? ????? ? ??????? ????? [?]",text,4,0,0,0,
"January 3rd 2021, 10:15:01.365",Odiya,news,Dharitri,?????? ??? ??? ??????? ?????? ??????: ????? ??? ??????? ????????? ????????,Top Stories,"?????????,???: ?????? ??????? ?????? ??????? ??????? ???????? ??? ???? ??? ???????? ???? ??? ????? ???????? ???????? ??? ????????? ??? ????? ??????? ??????? ???????? ??????? ??????? ??????? ?????? ?????????? ??????? ?????? ???? ????????? ???? ????? ??????? ????? ?????? ?????????? ????????? ???? ??? ?????????? ???????? ???? ?????????? ????? ??????? ???? ?????? ??????? ?? ??? ??????? ??????? ??????? [?] The post ?????? ??? ??? ??????? ?????? ??????: ????? ??? ??????? ????????? ???????? appeared first on Dharitri Odia News.",text,4,0,0,0,
"January 3rd 2021, 10:00:02.295",Odiya,news,Prameya,"?????? ????????? ?????? ??????? ????????? ???? ????????? ???????, ?????, ??????? ???? ?????????????? ??? ?????????",,"??????? ??? : ?????? ????? ???? ??? ?????? ???? ??????????? ??????? ??? ????????? ????????? ?????? ?????????????? ????? ??? ????? ??????, ????? ????? ??? ?????? ????????? ???? ?????? ?????????? ?????? ????????",text,4,0,0,0,
"January 3rd 2021, 15:00:00.000",English,Twitter,AFP news agency,"Thomas Tuchel's abrupt sacking by French champions Paris Saint-Germain came as a ""shock"" despite signs it was inevitable, according to the German manager's former Hungarian assistant Zsolt Low
https://t.co/m0PG9ChU2P for #AFPSports",,"Thomas Tuchel's abrupt sacking by French champions Paris Saint-Germain came as a ""shock"" despite signs it was inevitable, according to the German manager's former Hungarian assistant Zsolt Low
https://t.co/m0PG9ChU2P for #AFPSports",,4,0,0,0,
"January 3rd 2021, 13:45:00.084",English,news,The Times Of India,SA vs Sri Lanka: Dean Elgar registers 4000 runs in Test cricket,Sports,"Proteas opening batsman Dean Elgar on Sunday registered 4000 runs in the longest format of the game. Elgar achieved the feat in the ongoing day one of the second Test against Sri Lanka here at the Wanderers, Johannesburg. With this feat, he has become just the tenth South African batsman to register 4000 runs in Test cricket.",text,4,0,0,0,
"January 3rd 2021, 12:15:01.505",Kannada,news,Vijay Vaani Kannada,"????????? ???? ???????, ??????? ??????? ????????? ????: ?????? ??? ???? ?????",Top Stories,???? ??????? ????? ???????? ????? ?????? ?????????? ????-???? ????????? ???????? ????? ??????????. ?????? ??????????? ??? ????? ???? ??.????.?????????? ???? ????????? ?????? ?????? ???? ??????? ?????? ??????? ?????????????. ? ????????????? ????? ????????? ????? ????? ???? ???????????.,text,4,0,0,0,
"January 3rd 2021, 06:30:00.287",English,news,DNA India,"India vs Australia: Ajinkya Rahane is born to lead cricket teams, says Ian Chappell",Sports,"India vs Australia: Ajinkya Rahane is born to lead cricket teams, says Ian Chappell - Ajinkya Rahane is brave, smart, and born to lead cricket teams, former Australia captain Ian Chappell has heaped praises on India's stand-in skipper. India secured an eight-wicket win over Australia in the Boxing Day Test.",text,4,0,0,0,
"January 3rd 2021, 05:45:01.712",English,news,The Statesman,Premier League: Mikel Arteta happy after Arsenal thrash West Brom 4-0,Sports,"Arsenal manager Mikel Arteta expressed his satisfaction after thrashing West Brom 4-0 to complete three consecutive Premier League wins in eight days for the first time this season. Before last weekend, the Gunners had gone eight league games without a win to find themselves languishing at the bottom of the points table. ?I?m so happy we were able to achieve the target that we had because the table looks completely different,? said Arteta, who had found his job under threat just four months on from winning the FA Cup. ?The energy we have around the place is much better and wins bring a lot of confidence. You can see that today in the way the team played.? Arteta?s decision to finally put faith in his crop of talented youngsters has turned his side?s season around. Sam Johnstone denied Hector Bellerin and Saka inside the first 10 minutes, but he was powerless to stop Tierney?s stunning opener on 23 minutes on Saturday. Arsenal?s second was reminiscent of their flowing football at the height of the Arsene Wenger era as Saka fed Lacazette, whose brilliant pass played Smith Rowe in behind the West Brom defence and he squared for Saka to tap into an empty net. The one way traffic continued after the break and some comical West Brom defending led to the third as Semi Ajayi smashed a dangerous cross off his own post and the ball broke to Lacazette to apply a simple finish. Moments later another raid from Tierney down the left teed up Lacazette for another finish from point-blank range for his fourth goal in three games. In another match of the day, Tottenham Hotspur beat Leeds United 3-0 as Son Heung-min scored his 100th goal for the Spurs. The win propelled Jose Mourinho?s men back to the title challenge. They stand third with 29 points, four shy of joint table-toppers Arsenal and Manchester United. With agency inputs",text,4,0,0,0,
"January 3rd 2021, 07:01:54.000",Hindi,youtube,News Nation,"Corona Vaccine update: Corona vaccine will not cause infertility, says DCGI",Political & General News,"Corona vaccine will not cause infertility, says DCGI. PM Modi congratulates India for emergency approval of Corona Vaccine. #CoronaVaccine #NewsNation ...",video,4,0,0,0,
"January 3rd 2021, 08:15:58.000",English,Twitter,Sonam Mahajan,"What is Munawar Faruqui?s link with Charlie Hebdo?

France is born of revolt against the Church. Freedom to mock religion is a part of the French identity. India has different laws.

It?s the disproportionate Muslim reaction from Kamlesh Tiwari to Charlie Hebdo that?s concerning.",,"What is Munawar Faruqui?s link with Charlie Hebdo?

France is born of revolt against the Church. Freedom to mock religion is a part of the French identity. India has different laws.

It?s the disproportionate Muslim reaction from Kamlesh Tiwari to Charlie Hebdo that?s concerning.",,4,0,0,0,
"January 3rd 2021, 00:45:00.361",Odiya,news,Sambad,????? ???????????? ???????????? ????? ????? ????? ????,Top Stories,???? : ????? ????? ???????? ????? ??????????? ?????? ????? ? ??? ??? ?????????????? ???? ?????? ?? ????? ??? ????? ?????? ???????? ??????????? ????? ?????? ??????? ????????????? ??? ??????? ???? ?????????? ??????????? ????? ??? ??? ???? ?????????? ????? ??????? ????? ???????? ????????? ????? ???? ???????? ?? ?????? ???????? ????????? ???????? ??????? ??????????? ????????? ???? ????? ???? [?] The post ????? ???????????? ???????????? ????? ????? ????? ???? first appeared on Sambad.,text,4,0,0,0,
"January 3rd 2021, 00:30:00.285",Odiya,news,Sambad,"??????? ??? ?????? ?????, ???? ??? ? ?????? ?????? ???? ????? ????",Top Stories,"?????? ? ?????? ?? ????? ????? ???? ????????? ? ???????????? ?????? ??? ????????? : ???????? ????? ?????? ?????????????????? ??????? ????? ???? ???? ???? ?????? ???????? ????? ????????? ????? ????? ????????? ????????? ???? ???? ??? ? ?????? ?????? ??????????? ????? ?????? ?????? ??? ????? ?????? ???? ??? ? ?????? ?????? ??????? ?? ?????????? ???????????????? ??????? ???? [?] The post ??????? ??? ?????? ?????, ???? ??? ? ?????? ?????? ???? ????? ???? first appeared on Sambad.",text,4,0,0,0,
"January 3rd 2021, 06:15:05.000",Hindi,Twitter,Congress,"??? ?? ???????? ??????????? ????? ?? ???? ??? ????? ?? ????? ????????? ?? ??? ??? ???????? ???? ?? ?? ?? ???? ?????, ??????????? ????? ?? ????? ?? ??????? https://t.co/0ShZxVWlBA",,"??? ?? ???????? ??????????? ????? ?? ???? ??? ????? ?? ????? ????????? ?? ??? ??? ???????? ???? ?? ?? ?? ???? ?????, ??????????? ????? ?? ????? ?? ??????? https://t.co/0ShZxVWlBA",text,4,0,0,0,
"January 3rd 2021, 17:45:00.931",Gujarati,news,Sandesh,"???????? ??? ????????? ????? ???????, ??????? ??????, ?????? ??? ???? ??? ?? ?????????",Top Stories,"?????????? ?????? ??????? ??? ??? ????? ??. ?? ??????? ??????, ?????? ??????? ?????? ?????? ??????? ????????? ??????? ???? ????? ???? ??? ????? ??. ?????? ?? ?? ?? ???? ?????? ???????? ????????? ?????? ??????? ??. ???????? ? ???? ?????? ???? ??????? ??????? ??? ????????? ??? ??? ??????? ??. ????????? ??? ??????? ????? ??? ????????? ?? ????? ???? ??? ?? ?? ???????? ??? ?????????? ???????? ????? ????? ????? ?? ? ????????? ???????? ????? ???? ?? ????. ?????? ???????? ???? ??????? ?????/202012/1 ?????? ??.1.1.7 ??????????? ?????????? ???????? ???? ?????? ????. ????????? ??? ??????? ?????? ????????? ?????????? ??? ???????? ??????? ???? ???? ???? ????? ?? ????? ?????? ?????? ??????? ?? ???. ??????? ?????? ?????? ??????????? ??????? ????? ??? ????? ????. ?????? ????? ???????? ???? ??? ?????? ?? ????????? ?? ???? ???? ???. ???? ?????? ????????? ?????, ??????????? ?? ???????? ???? ??????????? ?? ?????????? ?????? ??????????? ?????? ??? ??????? ????? ???????? ??????? ???????? ?????? ?? ?? ????????? ???? ?????? ??? ?????? ??. ???? ????? ????????? ????????? ????????? ????? ????????? ?????? ?????? ??? ??? ??? ?????? ????. ??? ????? ????? ??????? ??????? ???? ????? ?? ?????? ??? ??? ??. ??? ????????? ??????? ?????? 23 ?????? ???? ????? ???????? ?????? ?? ?? ????????? ????? ?????? ??????? ??? ????????? ??????? ?????? 23 ?????? ???? ??? ?????? ??. ??????????? ?????? ?? ?? ? ?????? ??????? ??? ???? ????? ??. ?? ???? ? ?????? ?? ?? ???? ????? ??. ???? ??????? ????????? ?????? ????? ???. ??? ??????? ???? ?????? ???? ???? ?? ?????? ????? ?? ??? ??. ???? ????? ???? ?? ????? ????? ????? ????? ????? ????. ??? ???? ?? ?? ???? ??? ???? ??? ??? ??. ??????? ????? ??????? ????? ??? ?? ???? ????? ?????? ???? ??? ? ??????? ??? Sandesh ?? ??? ?????? ?????????",text,4,0,0,0,
"January 3rd 2021, 15:17:24.000",Odiya,youtube,zeeodisha,Union Health Minister Dr Harsh Vardhan: COVID-19 Vaccine Free for All | Doctor Talk,Political & General News,"Health Minister Dr Harsh Vardhan: COVID-19 Vaccine will be Free Across the Country | Doctor Talk ??????????? ???????? ??????, ???????? ?? ?? ??? ????? ?",video,4,0,0,0,
"January 3rd 2021, 16:38:27.000",English,Twitter,Sambad English,"#India | There is still time, the Modi government should leave the arrogance of power and immediately withdraw the three black laws unconditionally to end the agitation of the farmers who are dying in the cold and rain: #Congress president Sonia Gandhi https://t.co/cTTd1mdJIi",,"#India | There is still time, the Modi government should leave the arrogance of power and immediately withdraw the three black laws unconditionally to end the agitation of the farmers who are dying in the cold and rain: #Congress president Sonia Gandhi https://t.co/cTTd1mdJIi",text,4,0,0,0,
"January 3rd 2021, 03:01:18.000",English,Twitter,Dr. Pawan Dutta??,RT @JayendraSurve: This is really marvelous Initiative NMO Delhi is organizing a Mega-Drive where 250 health checkup camps will be organize?,,RT @JayendraSurve: This is really marvelous Initiative NMO Delhi is organizing a Mega-Drive where 250 health checkup camps will be organize?,,4,0,0,0,
"January 3rd 2021, 06:00:27.000",Hindi,Twitter,???? ????/ Anant Vijay,"RT @kalingalitfest: ???????, ?? ???? ??? ?? ?????,??? ?? ??????? ?? ??? ???? ?? ????? ???  KLF - ""???- ??????"" ?? 2021 ?? ???? ???? ???? ???",,"RT @kalingalitfest: ???????, ?? ???? ??? ?? ?????,??? ?? ??????? ?? ??? ???? ?? ????? ???  KLF - ""???- ??????"" ?? 2021 ?? ???? ???? ???? ???",,4,0,0,0,
"January 3rd 2021, 05:06:58.000",Hindi,youtube,Zee Hindustan,"Farmers ?? ????? ?? ????? ??? ?? ??? ????????, ?????? ?? ???? ???? ?? ????? ???? ! | Kisan Andolan",Political & General News,"Farmers ?? ????? ?? ????? ??? ?? ??? ????????, ?????? ?? ???? ???? ?? ????? ???? ! | Kisan Andolan #KisanAndolan #FarmersProtest ...",video,4,0,0,0,
"January 3rd 2021, 07:17:13.000",Gujarati,youtube,TV9 Gujarati,Top News Stories From Gujarat: 3/1/2021 | TV9News | D11,Political & General News,Top News Stories From Gujarat: 3/1/2021 | TV9News | D11 Tv9 ????????? Youtube ?????? ?????????? ??? ??? ??? ????? ?????? ...,video,4,0,0,0,
"January 3rd 2021, 05:00:00.528",Punjabi,news,Punjabi Jagran,"CAT Result 2020 : ???? ?????? ???? ?? ????? ????, ??? ??????? ??? ???? ????",Education,"Common Admission Test Result 2020 : ????????, ???????? : ?????? ????????? ?? ????????? (IIM), ????? ?? ???????? ??? ???? ?????? ???? (CAT) ?? ????? ???? ????? ??? ??? ?? ??????? 29 ????? ??? ??????? ?????? ???? ??? '? ?? ?? ??? ??????? ????????? ?? ??????? ????? ??, ?? ??????? ???????? iimcat.ac.in '?? ?? ?? ???? ????? ???? ??????? ?? ???? ??? ??? ???? ?? ???? ?????? ???? ????? ?????????? ??? ??? ?? 20 ??????? (????? ??????? ????????) '? ?????? ????? ??? ??? ?? ??? ?? ???? ?? ???? '?? ?????? ????-??????? ???????? '? ?? ?????? ????? ????? ??? ?? ??? ??????? ?? ??????? ??? ??? ??? ?????? ??????? 3-3 ???? ?? ?? ???? '? ????? ?? ???? ?? ??? ?????? ???? ?? ??? ?? ???? ?? ?? ????? ??? ??? ??????? ???? ???? '? ???? ?????? ????? 100 ???? ????? ????? ??, ?? ??? ?????? ?? ????? ?? ??? ?? 76 ?? ????? ??? ???? ?????? ??? ?????? ?????????, ??????????? ???????? ?? ???? ???????????? ??? ?????? ???????? ?? ???? ????? ?? ??? Also Read CBSE Board Exam 2021 Date : ???????? ???? ???? ?????????? 4 ?? ??? 10 ??? ?? ???????, 15 ????? ?? ????? ????? Posted By: Seema Anand",text,4,0,0,0,
"January 3rd 2021, 09:53:06.000",Malayalam,youtube,Bharathabhumi ????????Tv,BreakingNews|???? ?????????? ??? ??????? ???? ! ?????? | Indian railway|modiGov|india|Newinda,Political & General News,????????? ?????? ???????? ??????? ??????? Subscribe For More Latest Updates : http://tiny.cc/bharathabhumitv Bharathabhumit News is ...,video,4,0,0,0,
"January 3rd 2021, 04:17:00.000",Odiya,youtube,argusnews,?????? ???? ?????? ???????? ?????? ???? ????? ????,Political & General News,??? ?????????? ?????? ?????? ???? ?????? ???????? ?????? ???? ????? ?????? ????? ??? ???????? ??????? ???????????....???? ???? ???? ??? ???????????? ????? ?????? ??????? #ArgusNews ...,video,4,0,0,0,
"January 3rd 2021, 05:15:25.000",Odiya,youtube,argusnews,???????? ???????? ?????????,Political & General News,???????? ??????? ????????? ????????? ???????????? ????? ??? ??? ?????????? ???????- ?????????- ????????? ?????????? ??? ????????????? ?????????? ???????? ??????? ????????? ...,video,4,0,0,0,
"January 3rd 2021, 05:54:56.000",Bengali,youtube,abp ananda tv,"???-??????? ???? ??? ??? ????? ????? ????? ??????????? ?? ????? ????????, ?????? Suvendu Adhikari-?",Political & General News,???????? (BJP) ???????? ?? ????? ????????? ?????? ???????? (TMC) ?????? ??? ????? ???????? ??????? (Suvendu Adhikari)? ?????? ????? ??????????? ???????? ...,video,4,0,0,0,
"January 3rd 2021, 08:21:27.000",Hindi,Twitter,???? ????? ??,"RT @AshokShrivasta6: ???? ??????? ???
??? ???? ?????
??????,?? ??? ???? ??? ?

???????? !",,"RT @AshokShrivasta6: ???? ??????? ???
??? ???? ?????
??????,?? ??? ???? ??? ?

???????? !",,4,0,0,0,
"January 3rd 2021, 04:02:52.000",Hindi,Twitter,NBT Hindi News,"RT @NbtTech: ???! ???? ???? Apple Foldable iPhone, ???????????? ????? ??? ??? ??? ?? ??????????
https://t.co/NgbdtPISX2 https://t.co/DUzXhK?",,"RT @NbtTech: ???! ???? ???? Apple Foldable iPhone, ???????????? ????? ??? ??? ??? ?? ??????????
https://t.co/NgbdtPISX2 https://t.co/DUzXhK?",,4,0,0,0,
"January 3rd 2021, 07:02:08.000",Hindi,youtube,Zee News,"Corona Vaccine ?? '??? ???????', Covishield ?? Covaxin ?? DCGI ?? ?? ?? ?????? | Breaking News",Political & General News,DCGI has made a big announcement on the Corona vaccine. DCGI has given final approval for the emergency use of the Serum Institute's vaccine Covishield ...,video,4,0,0,0,
"January 3rd 2021, 09:05:59.000",Hindi,youtube,IndiaTV,"?????? ????, ??? ??? ???? ?? ???? ??????? ?? ?????? ????? ?? ???? ??????",Political & General News,"For more videos, visit https://www.indiatvnews.com/video or https://www.indiatv.in/video Subscribe to IndiaTV and don't forget to press ""THE BELL ICON"" to ...",video,4,0,0,0,
"January 3rd 2021, 09:24:39.000",Hindi,youtube,IndiaTV,J-K: Srinagar receives season's first snowfall,Political & General News,"For more videos, visit https://www.indiatvnews.com/video or https://www.indiatv.in/video Subscribe to IndiaTV and don't forget to press ""THE BELL ICON"" to ...",video,4,0,0,0,
"January 3rd 2021, 12:00:01.397",English,news,SENTINEL ASSAM,Depleted Sri Lanka still stand a chance to beat SA: Karunaratne,Sports,"""I feel the youngsters will do their best. I believe we can do it and we have a good chance to win. I've never faced a situation like this and maybe no one has, where in one match you lose three bowlers,"" he added.",text,4,0,0,0,
"January 3rd 2021, 14:00:01.173",Punjabi,news,Punjabi Jagran,AIIMS ???????? ????? ?????? ?? ?????? ??? ?? ?? ??? ???? ?????? ????? ????? ???? ????,Political & General News,"v> ???? ?????, ?????? : Covishield vs Covaxin ?????? ??????? ??? ???? ?? ??? ???? ?????? ??? ?? ?? ??? ??? ????? ??? ???? ???? ?? ???????? ????? ??????? ?? ???? ????? ?????? ??? ??? ???? ??? ??? ???? ?? ???????? ??? ????? ????? ???? ?? ??? '?? ??? '? ?????? ??????? ?????? ?? ?? ?? ???? ?? ????? ?? ??? ???? ?? ?? ???? ????????? ?? ?????? ????? ????? ??? ?? ????? ????? ???? ?? ?? ?? ??? ???? ????? ???? ?? ???????? ??? ????? ?? ??? '?? ??????? ??????? Posted By: Ravneet Kaur",text,4,0,0,0,
"January 3rd 2021, 09:15:00.787",Odiya,news,Prameya,??? ??????? ??? ??-????????: ??????? ???? ?????? ??????? ??? ??????,,"???????,??/??: ?????????? ?????????????? ???? ???????????? ??? ?????? ????????? ??????? ??????? ?????? ?? ?????? ???????? ????? ???????? ? ?? ?????? ??? ??????? ??? ??-???????? ????????????? ???? ??????? ???? ????? ???????? ??",text,4,0,0,0,
"January 3rd 2021, 13:30:01.641",Odiya,news,Dharitri,?????? ??? ????? ??? ????????? ??? ???????,Top Stories,"??????? ??? ??? ???? ?? ?????? ??? ??? ?????? ????? ??????? ?????? ???? ??? ??????? ?????? ??? ???? ???? ???? ?????? ????????????, ??? ?????? ???? ?????? ???? ????? ????????, ???? ????????? ????????? ????? ?????????? ?????? ?????????? ???? ?? ?-?? ???? ??? ??? ???? ???? ??? ????????? ?? ?????? ???? ???? ??? ??? ????????? ?? ?????? [?] The post ?????? ??? ????? ??? ????????? ??? ??????? appeared first on Dharitri Odia News.",text,4,0,0,0,
"January 3rd 2021, 13:30:01.354",Odiya,news,Sambad,"?????????? ???? ???? ??? ???? ?????????? ???? ?????, ?????? ???? ???????? ???????? ????: ??? ??????????",Top Stories,"?????????: ????? ?????????? ??????? ??????? ???????????????? ????? ?????????? ??????????? ??????? ???? ??? ??? ?????????? ?????? ??? ??????? ???????? ????? ?????????????? ???????? ???? ?????????-????????????? ?????? ???????????? ???? ?????????????? ???????? ???? ?????? ??? ??????? ??????????????? ???? ???????? ?????? ??? ?????????? ???????? ??? ?? ???????????? ??? ???? ???? ??? ?????? ?????? ???? ?????????? ?????? ???? ????? ????? ?? [?] The post ?????????? ???? ???? ??? ???? ?????????? ???? ?????, ?????? ???? ???????? ???????? ????: ??? ?????????? first appeared on Sambad.",text,4,0,0,0,
"January 3rd 2021, 11:45:01.419",Odiya,news,Prameya,"?????? ??????? ???? ????? ?????, ??? ????? ????? ????? ??????",,????????? ? ????? ?????? ??????? ???? ????? ????? ???? ??????? ? ??? ????? ??????? ??? ?? ????? ????? ?????? ??????? ??? ????????? ? ???? ???? ????? Haunted phone number ?????,text,4,0,0,0,
"January 3rd 2021, 10:15:01.980",Odiya,news,Samaj Alive,?? ??????? ??????? ???? ????? ??????? ????,Top Stories,"?????????: ?????? ?????? ??????? ????? (??????) ?????? ??? ?? ??????? ???? ??????? ???? ?????????? ????????? ? ????????? ?????? ?????? ??????? ????????? ???????? ????? ????????? ???? ??????? ???? ??????? ???? ????? ?????? ???? ????? ???? ????????????? ???????? ??????? ??????? ???? ?. ??????? ??????????, ???. ????? ???, ??.  ???????, ??. ???????? ???, ??.??. ????, ??. ???????? ???, [?]",text,4,0,0,0,
